data_julho_2026,data_ref_julho_2025,eixo_sentido,rota_principal,antecedencia,pax_atual,grupos_atual,cash_atual,gmv_atual,pax_julho25,grupos_julho25,cash_julho25,gmv_julho25,ticket_medio_atual,lf_atual,yield_atual,ticket_medio_julho25,lf_julho25
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,35,3,3,127.7,127.7,8,3,277.2,277.2,42.56666666666666,0.021,0.148,34.65,0.034
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,35,0,3,0.0,0.0,0,3,0.0,0.0,,0.0,,,0.0
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,34,3,3,127.7,127.7,8,3,277.2,277.2,42.56666666666666,0.021,0.148,34.65,0.034
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,34,0,3,0.0,0.0,0,3,0.0,0.0,,0.0,,,0.0
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,33,3,3,127.7,127.7,8,3,277.2,277.2,42.56666666666666,0.021,0.148,34.65,0.034
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,33,0,3,0.0,0.0,0,3,0.0,0.0,,0.0,,,0.0
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,32,3,3,127.7,127.7,8,3,277.2,277.2,42.56666666666666,0.021,0.148,34.65,0.034
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,32,0,3,0.0,0.0,0,3,0.0,0.0,,0.0,,,0.0
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,31,3,3,127.7,127.7,9,3,317.1,317.1,42.56666666666666,0.021,0.148,35.233333333333334,0.038
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,31,0,3,0.0,0.0,0,3,0.0,0.0,,0.0,,,0.0
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,30,3,3,127.7,127.7,9,3,317.1,317.1,42.56666666666666,0.021,0.148,35.233333333333334,0.038
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,30,0,3,0.0,0.0,0,3,0.0,0.0,,0.0,,,0.0
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,29,0,3,0.0,0.0,0,3,0.0,0.0,,0.0,,,0.0
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,29,3,3,127.7,127.7,10,3,363.0,363.0,42.56666666666666,0.021,0.148,36.3,0.045
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,28,3,3,127.7,127.7,10,3,363.0,363.0,42.56666666666666,0.021,0.148,36.3,0.045
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,28,0,3,0.0,0.0,0,3,0.0,0.0,,0.0,,,0.0
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,27,1,3,21.9,21.9,0,3,0.0,0.0,21.9,0.003,0.178,,0.0
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,27,3,3,127.7,127.7,10,3,363.0,363.0,42.56666666666666,0.021,0.148,36.3,0.045
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,26,1,3,21.9,21.9,0,3,0.0,0.0,21.9,0.003,0.178,,0.0
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,26,3,3,127.7,127.7,10,3,363.0,363.0,42.56666666666666,0.021,0.148,36.3,0.045
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,25,3,3,127.7,127.7,11,3,410.9,410.9,42.56666666666666,0.021,0.148,37.35454545454545,0.052
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,25,1,3,21.9,21.9,2,3,65.8,65.8,21.9,0.003,0.178,32.9,0.01
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,24,4,3,203.6,203.6,11,3,410.9,410.9,50.9,0.028,0.176,37.35454545454545,0.052
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,24,1,3,21.9,21.9,2,3,65.8,65.8,21.9,0.003,0.178,32.9,0.01
2026-07-02,2025-07-03,DTI-BHZ,BHZ-DTI,23,1,3,21.9,21.9,2,3,65.8,65.8,21.9,0.003,0.178,32.9,0.01
2026-07-02,2025-07-03,BHZ-DTI,BHZ-DTI,23,6,3,327.4,327.4,12,3,451.8,451.8,54.56666666666666,0.035,0.222,37.65,0.057
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,44,6,1,795.4,795.4,1,1,95.9,154.9,132.56666666666666,0.094,0.174,95.9,0.017
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,44,7,1,859.72,887.3,5,1,632.86,640.5,122.81714285714285,0.107,0.154,126.572,0.1
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,43,7,1,859.72,887.3,5,1,632.86,640.5,122.81714285714285,0.107,0.154,126.572,0.1
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,43,6,1,795.4,795.4,1,1,95.9,154.9,132.56666666666666,0.094,0.174,95.9,0.017
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,42,6,1,795.4,795.4,1,1,95.9,154.9,132.56666666666666,0.094,0.174,95.9,0.017
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,42,7,1,859.72,887.3,5,1,632.86,640.5,122.81714285714285,0.107,0.154,126.572,0.1
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,41,6,1,795.4,795.4,1,1,95.9,154.9,132.56666666666666,0.094,0.174,95.9,0.017
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,41,7,1,859.72,887.3,5,1,632.86,640.5,122.81714285714285,0.107,0.154,126.572,0.1
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,40,7,1,859.72,887.3,5,1,632.86,640.5,122.81714285714285,0.107,0.154,126.572,0.1
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,40,6,1,795.4,795.4,1,1,95.9,154.9,132.56666666666666,0.094,0.174,95.9,0.017
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,39,6,1,795.4,795.4,1,1,95.9,154.9,132.56666666666666,0.094,0.174,95.9,0.017
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,39,7,1,859.72,887.3,5,1,632.86,640.5,122.81714285714285,0.107,0.154,126.572,0.1
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,38,7,1,859.72,887.3,5,1,632.86,640.5,122.81714285714285,0.107,0.154,126.572,0.1
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,38,6,1,795.4,795.4,3,1,325.7,384.7,132.56666666666666,0.094,0.174,108.56666666666668,0.05
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,37,7,1,859.72,887.3,5,1,632.86,640.5,122.81714285714285,0.107,0.154,126.572,0.1
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,37,8,1,1103.2,1103.2,1,1,95.9,154.9,137.9,0.13,0.175,95.9,0.017
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,36,8,1,1103.2,1103.2,1,1,95.9,154.9,137.9,0.13,0.175,95.9,0.017
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,36,7,1,859.72,887.3,5,1,632.86,640.5,122.81714285714285,0.107,0.154,126.572,0.1
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,35,11,1,1415.32,1442.9,4,1,465.96,473.6,128.66545454545457,0.174,0.156,116.49,0.077
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,35,8,1,1103.2,1103.2,1,1,95.9,154.9,137.9,0.13,0.175,95.9,0.017
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,34,8,1,1103.2,1103.2,1,1,95.9,154.9,137.9,0.121,0.175,95.9,0.017
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,34,11,1,1415.32,1442.9,4,1,465.96,473.6,128.66545454545457,0.174,0.156,116.49,0.077
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,33,11,1,1415.32,1442.9,4,1,465.96,473.6,128.66545454545457,0.174,0.156,116.49,0.077
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,33,8,1,1103.2,1103.2,1,1,95.9,154.9,137.9,0.121,0.175,95.9,0.017
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,32,11,1,1415.32,1442.9,5,1,628.86,636.5,128.66545454545457,0.174,0.156,125.772,0.1
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,32,12,1,2134.8,2134.8,1,1,95.9,154.9,177.9,0.176,0.234,95.9,0.017
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,31,15,1,1846.92,1874.5,5,1,628.86,636.5,123.128,0.234,0.151,125.772,0.1
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,31,12,1,2134.8,2134.8,1,1,95.9,154.9,177.9,0.176,0.234,95.9,0.017
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,30,12,1,2134.8,2134.8,1,1,95.9,154.9,177.9,0.176,0.234,95.9,0.017
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,30,19,1,2309.52,2337.1,8,1,1121.56,1129.2,121.55368421052631,0.301,0.147,140.195,0.168
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,29,12,1,2134.8,2134.8,1,1,95.9,154.9,177.9,0.176,0.234,95.9,0.017
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,29,16,1,2045.82,2073.4,8,1,1121.56,1129.2,127.86375000000001,0.251,0.156,140.195,0.168
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,28,16,1,2045.82,2073.4,8,1,1121.56,1129.2,127.86375000000001,0.251,0.156,140.195,0.168
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,28,12,1,2134.8,2134.8,2,1,233.8,292.8,177.9,0.176,0.234,116.9,0.027
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,27,14,1,2342.6,2342.6,3,1,348.7,407.7,167.32857142857145,0.209,0.216,116.23333333333335,0.044
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,27,16,1,2045.82,2073.4,8,1,1121.56,1129.2,127.86375000000001,0.251,0.156,140.195,0.168
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,26,14,1,2342.6,2342.6,3,1,348.7,407.7,167.32857142857145,0.209,0.216,116.23333333333335,0.044
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,26,16,1,2045.82,2073.4,8,1,1121.56,1129.2,127.86375000000001,0.251,0.156,140.195,0.168
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,25,14,1,2342.6,2342.6,3,1,348.7,407.7,167.32857142857145,0.209,0.216,116.23333333333335,0.044
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,25,16,1,2045.82,2073.4,8,1,1121.56,1129.2,127.86375000000001,0.251,0.156,140.195,0.168
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,24,16,1,2045.82,2073.4,7,1,958.66,966.3,127.86375000000001,0.251,0.156,136.95142857142858,0.145
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,24,14,1,2342.6,2342.6,3,1,348.7,407.7,167.32857142857145,0.209,0.216,116.23333333333335,0.044
2026-07-02,2025-07-03,GYN-BHZ,BHZ-GYN,23,14,1,2342.6,2342.6,2,1,252.8,252.8,167.32857142857145,0.209,0.216,126.4,0.027
2026-07-02,2025-07-03,BHZ-GYN,BHZ-GYN,23,18,1,2348.04,2409.2,8,1,1135.56,1143.2,130.44666666666666,0.278,0.162,141.945,0.168
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,44,0,5,0.0,0.0,0,4,0.0,0.0,,0.0,,,0.0
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,44,3,7,161.7,161.7,0,6,0.0,0.0,53.9,0.009,0.188,,0.0
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,43,3,7,161.7,161.7,0,6,0.0,0.0,53.9,0.009,0.188,,0.0
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,43,0,5,0.0,0.0,0,4,0.0,0.0,,0.0,,,0.0
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,42,0,5,0.0,0.0,0,4,0.0,0.0,,0.0,,,0.0
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,42,3,7,161.7,161.7,0,6,0.0,0.0,53.9,0.009,0.188,,0.0
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,41,0,5,0.0,0.0,0,4,0.0,0.0,,0.0,,,0.0
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,41,3,7,161.7,161.7,1,6,65.9,65.9,53.9,0.009,0.188,65.9,0.002
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,40,1,5,52.9,52.9,0,4,0.0,0.0,52.9,0.003,0.24,,0.0
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,40,3,7,161.7,161.7,1,6,65.9,65.9,53.9,0.009,0.188,65.9,0.002
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,39,3,7,161.7,161.7,1,6,65.9,65.9,53.9,0.009,0.188,65.9,0.002
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,39,1,6,52.9,52.9,0,4,0.0,0.0,52.9,0.003,0.24,,0.0
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,38,1,6,52.9,52.9,0,4,0.0,0.0,52.9,0.003,0.24,,0.0
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,38,3,7,161.7,161.7,1,6,65.9,65.9,53.9,0.009,0.188,65.9,0.002
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,37,1,6,52.9,52.9,0,4,0.0,0.0,52.9,0.003,0.24,,0.0
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,37,4,7,212.6,212.6,3,6,134.7,177.7,53.15,0.012,0.18,44.9,0.007
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,36,4,7,212.6,212.6,3,6,134.7,177.7,53.15,0.012,0.18,44.9,0.007
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,36,1,6,52.9,52.9,0,4,0.0,0.0,52.9,0.003,0.24,,0.0
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,35,1,6,52.9,52.9,0,4,0.0,0.0,52.9,0.003,0.24,,0.0
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,35,4,7,212.6,212.6,2,6,86.8,129.8,53.15,0.012,0.18,43.400000000000006,0.005
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,34,1,6,52.9,52.9,0,4,0.0,0.0,52.9,0.003,0.24,,0.0
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,34,4,7,212.6,212.6,2,6,86.8,129.8,53.15,0.012,0.18,43.400000000000006,0.005
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,33,1,6,52.9,52.9,0,4,0.0,0.0,52.9,0.003,0.24,,0.0
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,33,4,7,212.6,212.6,2,6,86.8,129.8,53.15,0.012,0.18,43.400000000000006,0.005
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,32,1,6,52.9,52.9,0,4,0.0,0.0,52.9,0.003,0.24,,0.0
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,32,5,7,263.5,263.5,2,6,86.8,129.8,52.7,0.014,0.188,43.400000000000006,0.005
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,31,5,7,263.5,263.5,2,6,86.8,129.8,52.7,0.014,0.188,43.400000000000006,0.005
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,31,1,6,52.9,52.9,0,4,0.0,0.0,52.9,0.003,0.24,,0.0
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,30,1,6,52.9,52.9,1,4,47.9,47.9,52.9,0.003,0.24,47.9,0.006
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,30,5,7,263.5,263.5,2,6,86.8,129.8,52.7,0.014,0.188,43.400000000000006,0.005
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,29,1,6,52.9,52.9,5,4,313.5,313.5,52.9,0.003,0.24,62.7,0.028
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,29,6,7,320.4,320.4,2,6,86.8,129.8,53.4,0.017,0.186,43.400000000000006,0.005
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,28,7,7,375.3,375.3,2,6,86.8,129.8,53.61428571428571,0.021,0.184,43.400000000000006,0.005
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,28,1,6,52.9,52.9,7,4,435.3,435.3,52.9,0.003,0.24,62.18571428571429,0.04
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,27,2,6,108.61,114.8,7,4,435.3,435.3,54.305,0.006,0.202,62.18571428571429,0.04
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,27,7,7,375.3,375.3,2,6,86.8,129.8,53.61428571428571,0.021,0.184,43.400000000000006,0.005
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,26,3,6,161.51,167.7,7,4,435.3,435.3,53.836666666666666,0.01,0.195,62.18571428571429,0.04
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,26,7,7,375.3,375.3,4,6,186.6,229.6,53.61428571428571,0.021,0.184,46.650000000000006,0.012
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,25,7,7,375.3,375.3,6,6,302.4,345.4,53.61428571428571,0.021,0.184,50.4,0.017
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,25,4,6,217.41,223.6,4,4,256.6,256.6,54.3525,0.014,0.19,64.15,0.023
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,24,7,7,375.3,375.3,5,6,236.5,279.5,53.61428571428571,0.021,0.184,47.3,0.015
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,24,4,6,217.41,223.6,7,4,438.91,445.3,54.3525,0.014,0.19,62.70142857142857,0.034
2026-07-02,2025-07-03,BHZ-IPA,BHZ-IPA,23,7,7,375.3,375.3,6,6,284.4,327.4,53.61428571428571,0.021,0.184,47.4,0.017
2026-07-02,2025-07-03,IPA-BHZ,BHZ-IPA,23,4,6,217.41,223.6,7,4,438.91,445.3,54.3525,0.014,0.19,62.70142857142857,0.034
2026-07-02,2025-07-03,MCE-BHZ,BHZ-MCE,44,1,1,138.9,138.9,0,1,0.0,0.0,138.9,0.021,0.235,,0.0
2026-07-02,2025-07-03,MCE-BHZ,BHZ-MCE,43,1,1,138.9,138.9,0,1,0.0,0.0,138.9,0.021,0.235,,0.0
2026-07-02,2025-07-03,MCE-BHZ,BHZ-MCE,42,1,1,138.9,138.9,0,1,0.0,0.0,138.9,0.021,0.235,,0.0
2026-07-02,2025-07-03,MCE-BHZ,BHZ-MCE,41,1,1,138.9,138.9,0,1,0.0,0.0,138.9,0.021,0.235,,0.0
2026-07-02,2025-07-03,MCE-BHZ,BHZ-MCE,40,1,1,138.9,138.9,1,1,157.9,157.9,138.9,0.021,0.235,157.9,0.023
2026-07-02,2025-07-03,MCE-BHZ,BHZ-MCE,39,1,1,138.9,138.9,1,1,157.9,157.9,138.9,0.021,0.235,157.9,0.023
2026-07-02,2025-07-03,MCE-BHZ,BHZ-MCE,38,1,1,138.9,138.9,1,1,157.9,157.9,138.9,0.021,0.235,157.9,0.023
